Biomass,Coal,Gas,Oil,Geothermal,Hydro,Marine,Unknown,Solar,Nuclear,Waste,Wind
294.0,0.0,4461.0,0.0,0.0,285.0,0.0,777.0,23.0,4976.0,263.0,2508.0
290.0,0.0,4270.0,0.0,0.0,208.0,0.0,809.0,151.0,4972.0,265.0,2043.0
291.0,0.0,4294.0,0.0,0.0,60.0,0.0,799.0,333.0,4975.0,266.0,1729.0
287.0,0.0,4372.0,0.0,0.0,59.0,0.0,807.0,566.0,4979.0,265.0,1535.0
295.0,0.0,4186.0,0.0,0.0,60.0,0.0,799.0,674.0,4984.0,265.0,1505.0
295.0,0.0,4318.0,0.0,0.0,60.0,0.0,799.0,461.0,4990.0,269.0,1472.0
297.0,0.0,4396.0,0.0,0.0,104.0,0.0,818.0,301.0,4988.0,266.0,1372.0
292.0,0.0,4652.0,0.0,0.0,455.0,0.0,837.0,75.0,4989.0,261.0,1440.0
293.0,0.0,4890.0,0.0,0.0,987.0,0.0,847.0,0.0,4987.0,256.0,1422.0
295.0,0.0,4926.0,0.0,0.0,1077.0,0.0,854.0,0.0,4989.0,250.0,1494.0
294.0,0.0,4995.0,0.0,0.0,681.0,0.0,834.0,0.0,4990.0,265.0,1251.0
297.0,0.0,4974.0,0.0,0.0,361.0,0.0,821.0,0.0,4992.0,267.0,1073.0
293.0,0.0,4289.0,0.0,0.0,108.0,0.0,825.0,0.0,4993.0,267.0,905.0
296.0,0.0,3861.0,0.0,0.0,105.0,0.0,822.0,0.0,4993.0,265.0,663.0
294.0,0.0,3423.0,0.0,0.0,107.0,0.0,827.0,0.0,4989.0,264.0,541.0
297.0,0.0,3117.0,0.0,0.0,107.0,0.0,800.0,0.0,4990.0,267.0,557.0
297.0,0.0,2678.0,0.0,0.0,107.0,0.0,798.0,0.0,4991.0,264.0,643.0
295.0,0.0,2427.0,0.0,0.0,106.0,0.0,798.0,0.0,4992.0,264.0,899.0
291.0,0.0,2394.0,0.0,0.0,106.0,0.0,754.0,0.0,4992.0,263.0,1027.0
282.0,0.0,2380.0,0.0,0.0,106.0,0.0,753.0,0.0,4994.0,265.0,1020.0
287.0,0.0,2525.0,0.0,0.0,106.0,0.0,771.0,0.0,4996.0,266.0,1152.0
286.0,0.0,3515.0,0.0,0.0,105.0,0.0,802.0,0.0,4993.0,266.0,1143.0
232.0,0.0,3989.0,0.0,0.0,47.0,0.0,843.0,0.0,4991.0,261.0,1230.0
247.0,0.0,4135.0,0.0,0.0,45.0,0.0,859.0,3.0,4990.0,259.0,1248.0
288.0,0.0,4291.0,0.0,0.0,125.0,0.0,857.0,122.0,4994.0,258.0,1258.0
290.0,0.0,4268.0,0.0,0.0,206.0,0.0,877.0,407.0,4991.0,258.0,1151.0
291.0,0.0,4291.0,0.0,0.0,83.0,0.0,878.0,742.0,4989.0,252.0,908.0
288.0,0.0,4051.0,0.0,0.0,83.0,0.0,870.0,1073.0,4987.0,258.0,788.0
289.0,0.0,4113.0,0.0,0.0,83.0,0.0,858.0,831.0,4991.0,265.0,743.0
289.0,0.0,4497.0,0.0,0.0,121.0,0.0,873.0,396.0,4991.0,264.0,571.0
291.0,0.0,4647.0,0.0,0.0,411.0,0.0,887.0,138.0,4989.0,264.0,429.0
295.0,0.0,5070.0,0.0,0.0,233.0,0.0,890.0,24.0,4989.0,263.0,421.0
292.0,0.0,5198.0,0.0,0.0,348.0,0.0,880.0,0.0,4989.0,262.0,515.0
295.0,0.0,5248.0,0.0,0.0,1010.0,0.0,885.0,0.0,4988.0,264.0,421.0
292.0,0.0,5197.0,0.0,0.0,756.0,0.0,883.0,0.0,4983.0,261.0,428.0
290.0,0.0,4910.0,0.0,0.0,242.0,0.0,860.0,0.0,4979.0,268.0,378.0
289.0,0.0,4144.0,0.0,0.0,240.0,0.0,837.0,0.0,4986.0,269.0,386.0
289.0,0.0,3407.0,0.0,0.0,240.0,0.0,817.0,0.0,4986.0,273.0,350.0
298.0,0.0,2939.0,0.0,0.0,240.0,0.0,816.0,0.0,4986.0,281.0,289.0
303.0,0.0,2883.0,0.0,0.0,240.0,0.0,780.0,0.0,4985.0,282.0,204.0
305.0,0.0,2607.0,0.0,0.0,240.0,0.0,768.0,0.0,4986.0,280.0,172.0
304.0,0.0,2464.0,0.0,0.0,240.0,0.0,773.0,0.0,4990.0,282.0,143.0
301.0,0.0,2269.0,0.0,0.0,242.0,0.0,758.0,0.0,4991.0,284.0,124.0
300.0,0.0,2253.0,0.0,0.0,242.0,0.0,752.0,0.0,4992.0,285.0,115.0
303.0,0.0,2310.0,0.0,0.0,243.0,0.0,783.0,0.0,4993.0,279.0,265.0
304.0,0.0,2756.0,0.0,0.0,243.0,0.0,784.0,0.0,4993.0,279.0,1172.0
306.0,0.0,4085.0,0.0,0.0,170.0,0.0,810.0,0.0,4992.0,280.0,1076.0
306.0,0.0,4705.0,5.0,0.0,617.0,0.0,855.0,1.0,4978.0,277.0,1001.0
297.0,0.0,4700.0,0.0,0.0,598.0,0.0,851.0,43.0,4990.0,275.0,1370.0
292.0,0.0,4600.0,0.0,0.0,53.0,0.0,849.0,145.0,4989.0,277.0,1737.0
291.0,0.0,4588.0,0.0,0.0,53.0,0.0,845.0,261.0,4987.0,271.0,2011.0
292.0,0.0,4693.0,0.0,0.0,60.0,0.0,858.0,257.0,4988.0,275.0,1898.0
292.0,0.0,4695.0,0.0,0.0,242.0,0.0,860.0,250.0,4990.0,275.0,1971.0
296.0,0.0,4381.0,4.0,0.0,48.0,0.0,846.0,191.0,4991.0,274.0,2431.0
296.0,0.0,4508.0,0.0,0.0,77.0,0.0,834.0,112.0,4991.0,266.0,2040.0
292.0,0.0,4644.0,0.0,0.0,595.0,0.0,862.0,22.0,4992.0,257.0,1742.0
290.0,0.0,4885.0,0.0,0.0,705.0,0.0,867.0,0.0,4991.0,264.0,1872.0
291.0,0.0,4935.0,0.0,0.0,232.0,0.0,858.0,0.0,4990.0,274.0,1880.0
296.0,0.0,4699.0,0.0,0.0,307.0,0.0,840.0,0.0,4992.0,278.0,2125.0
305.0,0.0,4294.0,0.0,0.0,374.0,0.0,829.0,0.0,4993.0,276.0,1968.0
302.0,0.0,3694.0,0.0,0.0,51.0,0.0,828.0,0.0,4992.0,277.0,1877.0
304.0,0.0,3083.0,0.0,0.0,156.0,0.0,797.0,0.0,4993.0,279.0,1677.0
298.0,0.0,2612.0,0.0,0.0,156.0,0.0,800.0,0.0,4993.0,278.0,1519.0
290.0,0.0,2412.0,0.0,0.0,156.0,0.0,809.0,0.0,4993.0,265.0,1551.0
298.0,0.0,2446.0,0.0,0.0,156.0,0.0,812.0,0.0,4993.0,262.0,1452.0
303.0,0.0,2262.0,0.0,0.0,156.0,0.0,795.0,0.0,4993.0,263.0,1618.0
305.0,0.0,2197.0,0.0,0.0,156.0,0.0,742.0,0.0,4993.0,262.0,1715.0
300.0,0.0,2283.0,0.0,0.0,156.0,0.0,726.0,0.0,4995.0,262.0,1635.0
297.0,0.0,2757.0,0.0,0.0,156.0,0.0,744.0,0.0,4997.0,264.0,1467.0
295.0,0.0,3911.0,0.0,0.0,155.0,0.0,798.0,0.0,4996.0,259.0,1306.0
295.0,0.0,4669.0,0.0,0.0,67.0,0.0,829.0,0.0,4994.0,259.0,1117.0
294.0,0.0,4799.0,0.0,0.0,520.0,0.0,839.0,0.0,4993.0,252.0,1096.0
295.0,0.0,4881.0,0.0,0.0,811.0,0.0,833.0,33.0,4993.0,260.0,647.0
295.0,0.0,4966.0,0.0,0.0,486.0,0.0,849.0,127.0,4992.0,265.0,205.0
289.0,0.0,4949.0,0.0,0.0,449.0,0.0,857.0,201.0,4992.0,239.0,65.0
292.0,0.0,4859.0,0.0,0.0,136.0,0.0,860.0,247.0,4992.0,229.0,61.0
288.0,0.0,4919.0,0.0,0.0,179.0,0.0,876.0,279.0,4993.0,221.0,58.0
290.0,0.0,4818.0,0.0,0.0,178.0,0.0,880.0,230.0,4992.0,230.0,73.0
294.0,0.0,4800.0,0.0,0.0,179.0,0.0,875.0,121.0,4991.0,230.0,95.0
291.0,0.0,4796.0,0.0,0.0,71.0,0.0,867.0,22.0,4991.0,220.0,67.0
293.0,0.0,4928.0,0.0,0.0,602.0,0.0,885.0,0.0,4991.0,220.0,106.0
300.0,0.0,4932.0,0.0,0.0,671.0,0.0,865.0,0.0,4987.0,226.0,105.0
301.0,0.0,4904.0,0.0,0.0,380.0,0.0,821.0,0.0,4983.0,229.0,79.0
300.0,0.0,4560.0,0.0,0.0,44.0,0.0,789.0,0.0,4990.0,227.0,175.0
295.0,0.0,4336.0,0.0,0.0,43.0,0.0,778.0,0.0,4990.0,223.0,243.0
286.0,0.0,3801.0,0.0,0.0,43.0,0.0,794.0,0.0,4990.0,226.0,317.0
286.0,0.0,3496.0,0.0,0.0,43.0,0.0,824.0,0.0,4990.0,227.0,417.0
286.0,0.0,2641.0,0.0,0.0,43.0,0.0,773.0,0.0,4949.0,228.0,505.0
287.0,0.0,2497.0,0.0,0.0,43.0,0.0,781.0,0.0,4984.0,228.0,355.0
290.0,0.0,2507.0,0.0,0.0,43.0,0.0,833.0,0.0,4988.0,224.0,470.0
286.0,0.0,2469.0,0.0,0.0,43.0,0.0,832.0,0.0,4988.0,221.0,731.0
294.0,0.0,2035.0,0.0,0.0,43.0,0.0,765.0,0.0,4990.0,223.0,1185.0
288.0,0.0,1887.0,0.0,0.0,43.0,0.0,714.0,0.0,4994.0,218.0,1545.0
229.0,0.0,2247.0,0.0,0.0,44.0,0.0,757.0,0.0,4993.0,224.0,1800.0
215.0,0.0,2185.0,0.0,0.0,44.0,0.0,777.0,0.0,4992.0,227.0,2214.0
172.0,0.0,2313.0,0.0,0.0,45.0,0.0,781.0,4.0,4991.0,226.0,2387.0
161.0,0.0,2421.0,0.0,0.0,45.0,0.0,786.0,78.0,4991.0,223.0,2481.0
176.0,0.0,2484.0,0.0,0.0,43.0,0.0,836.0,192.0,4989.0,222.0,2504.0
207.0,0.0,2525.0,0.0,0.0,43.0,0.0,863.0,272.0,4990.0,221.0,2507.0
224.0,0.0,2525.0,0.0,0.0,87.0,0.0,873.0,287.0,4991.0,212.0,2527.0
276.0,0.0,2488.0,0.0,0.0,112.0,0.0,872.0,201.0,4994.0,214.0,2561.0
281.0,0.0,2543.0,0.0,0.0,211.0,0.0,871.0,100.0,4995.0,213.0,2563.0
284.0,0.0,2611.0,0.0,0.0,403.0,0.0,884.0,35.0,4996.0,213.0,2531.0
286.0,0.0,2617.0,0.0,0.0,55.0,0.0,878.0,5.0,4995.0,213.0,2689.0
290.0,0.0,2610.0,0.0,0.0,55.0,0.0,844.0,0.0,4995.0,218.0,2684.0
285.0,0.0,2738.0,0.0,0.0,299.0,0.0,835.0,0.0,4992.0,222.0,2132.0
284.0,0.0,2842.0,0.0,0.0,700.0,0.0,848.0,0.0,4993.0,224.0,1446.0
285.0,0.0,2984.0,0.0,0.0,727.0,0.0,860.0,0.0,4993.0,225.0,958.0
287.0,0.0,3007.0,0.0,0.0,140.0,0.0,864.0,0.0,4995.0,227.0,847.0
287.0,0.0,3234.0,0.0,0.0,111.0,0.0,866.0,0.0,4996.0,225.0,628.0
286.0,0.0,3195.0,0.0,0.0,61.0,0.0,858.0,0.0,4996.0,225.0,834.0
290.0,0.0,2272.0,0.0,0.0,61.0,0.0,844.0,0.0,4995.0,224.0,997.0
288.0,0.0,1941.0,0.0,0.0,61.0,0.0,849.0,0.0,4993.0,226.0,1167.0
291.0,0.0,1953.0,0.0,0.0,61.0,0.0,855.0,0.0,4991.0,226.0,1432.0
291.0,0.0,1894.0,0.0,0.0,61.0,0.0,850.0,0.0,4988.0,227.0,1743.0
290.0,0.0,1788.0,0.0,0.0,61.0,0.0,830.0,0.0,4989.0,227.0,1744.0
287.0,0.0,1880.0,0.0,0.0,61.0,0.0,848.0,0.0,4988.0,222.0,1823.0
279.0,0.0,1850.0,0.0,0.0,61.0,0.0,849.0,0.0,4985.0,221.0,1780.0
282.0,0.0,1842.0,0.0,0.0,88.0,0.0,847.0,0.0,4981.0,224.0,1906.0
275.0,0.0,1881.0,0.0,0.0,115.0,0.0,840.0,1.0,4982.0,226.0,1958.0
272.0,0.0,2186.0,0.0,0.0,115.0,0.0,824.0,48.0,4982.0,226.0,2108.0
277.0,0.0,2561.0,0.0,0.0,109.0,0.0,830.0,225.0,4982.0,228.0,1888.0
285.0,0.0,2599.0,0.0,0.0,132.0,0.0,862.0,522.0,4981.0,227.0,1621.0
287.0,0.0,2662.0,0.0,0.0,317.0,0.0,865.0,641.0,4980.0,228.0,1247.0
279.0,0.0,2711.0,0.0,0.0,212.0,0.0,870.0,546.0,4981.0,232.0,1068.0
286.0,0.0,2948.0,0.0,0.0,212.0,0.0,869.0,442.0,4979.0,257.0,993.0
285.0,0.0,3209.0,0.0,0.0,212.0,0.0,840.0,280.0,4981.0,259.0,978.0
286.0,0.0,3482.0,0.0,0.0,212.0,0.0,835.0,48.0,4986.0,266.0,1059.0
288.0,0.0,3692.0,0.0,0.0,610.0,0.0,848.0,0.0,4988.0,263.0,926.0
289.0,0.0,4187.0,0.0,0.0,1087.0,0.0,845.0,0.0,4988.0,266.0,1138.0
286.0,0.0,4004.0,0.0,0.0,739.0,0.0,767.0,0.0,4993.0,262.0,1144.0
286.0,0.0,4100.0,0.0,0.0,143.0,0.0,715.0,0.0,4989.0,267.0,1000.0
289.0,0.0,3895.0,0.0,0.0,78.0,0.0,698.0,0.0,4989.0,268.0,938.0
292.0,0.0,3476.0,0.0,0.0,103.0,0.0,724.0,0.0,4988.0,271.0,883.0
293.0,0.0,3202.0,0.0,0.0,133.0,0.0,756.0,0.0,4987.0,270.0,955.0
290.0,0.0,3101.0,0.0,0.0,133.0,0.0,733.0,0.0,4989.0,266.0,950.0
290.0,0.0,3068.0,0.0,0.0,133.0,0.0,725.0,0.0,4989.0,263.0,1013.0
290.0,0.0,2947.0,0.0,0.0,133.0,0.0,708.0,0.0,4988.0,260.0,1048.0
290.0,0.0,2673.0,0.0,0.0,133.0,0.0,724.0,0.0,4984.0,260.0,1221.0
289.0,0.0,2649.0,0.0,0.0,133.0,0.0,712.0,0.0,4985.0,258.0,1319.0
293.0,0.0,3044.0,0.0,0.0,133.0,0.0,713.0,0.0,4987.0,259.0,1289.0
289.0,0.0,3716.0,0.0,0.0,132.0,0.0,766.0,0.0,4988.0,253.0,1550.0
291.0,0.0,4302.0,0.0,0.0,180.0,0.0,807.0,0.0,4988.0,248.0,1721.0
295.0,0.0,4362.0,0.0,0.0,942.0,0.0,816.0,3.0,4986.0,251.0,1856.0
290.0,0.0,4334.0,0.0,0.0,477.0,0.0,817.0,115.0,4988.0,255.0,2074.0
281.0,0.0,4147.0,0.0,0.0,185.0,0.0,803.0,409.0,4990.0,257.0,2056.0
285.0,0.0,4153.0,0.0,0.0,184.0,0.0,798.0,707.0,4989.0,257.0,2071.0
289.0,0.0,3560.0,0.0,0.0,91.0,0.0,791.0,848.0,4988.0,257.0,2106.0
292.0,0.0,3543.0,0.0,0.0,54.0,0.0,799.0,656.0,4987.0,259.0,2166.0
288.0,0.0,3784.0,0.0,0.0,136.0,0.0,832.0,400.0,4986.0,266.0,2035.0
292.0,0.0,3921.0,0.0,0.0,321.0,0.0,859.0,199.0,4986.0,266.0,1971.0
286.0,0.0,3819.0,0.0,0.0,56.0,0.0,846.0,54.0,4986.0,262.0,2408.0
285.0,0.0,3902.0,0.0,0.0,455.0,0.0,810.0,2.0,4985.0,260.0,2364.0
284.0,0.0,3971.0,0.0,0.0,366.0,0.0,778.0,0.0,4987.0,259.0,2380.0
281.0,0.0,3639.0,0.0,0.0,61.0,0.0,753.0,0.0,4990.0,251.0,2455.0
287.0,0.0,2983.0,0.0,0.0,57.0,0.0,710.0,0.0,4992.0,256.0,2591.0
289.0,0.0,2594.0,0.0,0.0,56.0,0.0,702.0,0.0,4992.0,255.0,2892.0
287.0,0.0,2591.0,0.0,0.0,56.0,0.0,716.0,0.0,4991.0,256.0,3201.0
288.0,0.0,2689.0,0.0,0.0,77.0,0.0,735.0,0.0,4991.0,259.0,3427.0
288.0,0.0,1889.0,0.0,0.0,77.0,0.0,732.0,0.0,4991.0,261.0,3406.0
288.0,0.0,1800.0,0.0,0.0,77.0,0.0,744.0,0.0,4992.0,262.0,3436.0
287.0,0.0,1763.0,0.0,0.0,79.0,0.0,739.0,0.0,4993.0,259.0,3564.0
288.0,0.0,1764.0,0.0,0.0,81.0,0.0,745.0,0.0,4992.0,260.0,3657.0
284.0,0.0,1662.0,0.0,0.0,82.0,0.0,752.0,0.0,4990.0,261.0,3759.0
285.0,0.0,1675.0,0.0,0.0,82.0,0.0,744.0,0.0,4991.0,260.0,3803.0
282.0,0.0,1741.0,0.0,0.0,82.0,0.0,751.0,0.0,4993.0,254.0,3840.0
284.0,0.0,2307.0,0.0,0.0,55.0,0.0,792.0,0.0,4992.0,248.0,3843.0
280.0,0.0,2711.0,0.0,0.0,221.0,0.0,823.0,0.0,4990.0,244.0,3808.0
283.0,0.0,2872.0,0.0,0.0,448.0,0.0,858.0,24.0,4987.0,242.0,3794.0
282.0,0.0,3125.0,0.0,0.0,47.0,0.0,858.0,85.0,4986.0,250.0,3749.0
286.0,0.0,3187.0,0.0,0.0,196.0,0.0,859.0,142.0,4983.0,247.0,3725.0
287.0,0.0,3090.0,0.0,0.0,81.0,0.0,854.0,217.0,4982.0,243.0,3701.0
282.0,0.0,2946.0,0.0,0.0,42.0,0.0,840.0,232.0,4981.0,248.0,3658.0
288.0,0.0,2937.0,0.0,0.0,163.0,0.0,855.0,169.0,4981.0,244.0,3612.0
282.0,0.0,3039.0,0.0,0.0,41.0,0.0,848.0,90.0,4982.0,247.0,3523.0
279.0,0.0,3060.0,0.0,0.0,42.0,0.0,831.0,17.0,4976.0,246.0,3447.0
280.0,0.0,3111.0,0.0,0.0,190.0,0.0,839.0,0.0,4983.0,251.0,3451.0
288.0,0.0,3329.0,0.0,0.0,414.0,0.0,837.0,0.0,4988.0,256.0,3563.0
283.0,0.0,2960.0,0.0,0.0,44.0,0.0,757.0,0.0,4992.0,256.0,3564.0
278.0,0.0,2497.0,0.0,0.0,43.0,0.0,729.0,0.0,4994.0,252.0,3604.0
277.0,0.0,1962.0,0.0,0.0,43.0,0.0,719.0,0.0,4993.0,249.0,3550.0
281.0,0.0,1898.0,0.0,0.0,43.0,0.0,698.0,0.0,4993.0,254.0,3460.0
287.0,0.0,1664.0,0.0,0.0,44.0,0.0,747.0,0.0,4994.0,255.0,3528.0
288.0,0.0,1667.0,0.0,0.0,98.0,0.0,761.0,0.0,4994.0,257.0,3693.0
286.0,0.0,1675.0,0.0,0.0,96.0,0.0,767.0,0.0,4993.0,254.0,3719.0
288.0,0.0,1755.0,0.0,0.0,94.0,0.0,750.0,0.0,4992.0,249.0,3758.0
288.0,0.0,1704.0,0.0,0.0,94.0,0.0,764.0,0.0,4992.0,253.0,3695.0
291.0,0.0,1686.0,0.0,0.0,95.0,0.0,773.0,0.0,4987.0,257.0,3673.0
288.0,0.0,1657.0,0.0,0.0,96.0,0.0,740.0,0.0,4989.0,258.0,3753.0
287.0,0.0,1748.0,0.0,0.0,65.0,0.0,759.0,0.0,4991.0,254.0,3783.0
286.0,0.0,2223.0,0.0,0.0,48.0,0.0,791.0,0.0,4991.0,252.0,3695.0
286.0,0.0,2351.0,0.0,0.0,576.0,0.0,811.0,5.0,4990.0,250.0,3650.0
286.0,0.0,2345.0,0.0,0.0,1140.0,0.0,838.0,172.0,4992.0,254.0,3569.0
288.0,0.0,2263.0,0.0,0.0,434.0,0.0,828.0,400.0,4992.0,259.0,3523.0
287.0,0.0,2075.0,0.0,0.0,148.0,0.0,817.0,540.0,4989.0,257.0,3615.0
289.0,0.0,2355.0,0.0,0.0,148.0,0.0,827.0,708.0,4989.0,259.0,3641.0
289.0,0.0,2209.0,0.0,0.0,109.0,0.0,838.0,637.0,4989.0,253.0,3600.0
288.0,0.0,2113.0,0.0,0.0,40.0,0.0,844.0,535.0,4989.0,251.0,3649.0
286.0,0.0,2004.0,0.0,0.0,39.0,0.0,829.0,369.0,4988.0,257.0,3667.0
283.0,0.0,2115.0,0.0,0.0,38.0,0.0,815.0,125.0,4988.0,256.0,3673.0
279.0,0.0,2146.0,0.0,0.0,368.0,0.0,826.0,1.0,4987.0,257.0,3707.0
281.0,0.0,2257.0,0.0,0.0,461.0,0.0,813.0,0.0,4986.0,263.0,3740.0
281.0,0.0,2237.0,0.0,0.0,457.0,0.0,800.0,0.0,4986.0,260.0,3693.0
286.0,0.0,1930.0,0.0,0.0,47.0,0.0,789.0,0.0,4987.0,260.0,3777.0
291.0,0.0,1738.0,0.0,0.0,47.0,0.0,715.0,0.0,4987.0,261.0,3821.0
294.0,0.0,1794.0,0.0,0.0,46.0,0.0,660.0,0.0,4986.0,264.0,3844.0
294.0,0.0,1807.0,0.0,0.0,46.0,0.0,705.0,0.0,4983.0,263.0,3837.0
291.0,0.0,1679.0,0.0,0.0,46.0,0.0,682.0,0.0,4982.0,265.0,3853.0
288.0,0.0,1715.0,0.0,0.0,46.0,0.0,677.0,0.0,4981.0,266.0,3755.0
287.0,0.0,1703.0,0.0,0.0,46.0,0.0,675.0,0.0,4980.0,265.0,3658.0
287.0,0.0,1668.0,0.0,0.0,46.0,0.0,669.0,0.0,4980.0,264.0,3254.0
287.0,0.0,1690.0,0.0,0.0,47.0,0.0,664.0,0.0,4982.0,263.0,3584.0
288.0,0.0,1733.0,0.0,0.0,47.0,0.0,664.0,0.0,4984.0,266.0,3687.0
283.0,0.0,1886.0,0.0,0.0,112.0,0.0,747.0,0.0,4992.0,265.0,3614.0
284.0,0.0,2082.0,0.0,0.0,109.0,0.0,803.0,0.0,4996.0,260.0,3489.0
290.0,0.0,2402.0,0.0,0.0,685.0,0.0,833.0,9.0,4996.0,265.0,3418.0
290.0,0.0,2341.0,0.0,0.0,439.0,0.0,809.0,218.0,4995.0,269.0,3458.0
292.0,0.0,2144.0,0.0,0.0,40.0,0.0,777.0,530.0,4995.0,263.0,3564.0
290.0,0.0,2339.0,0.0,0.0,52.0,0.0,800.0,667.0,4993.0,265.0,3652.0
296.0,0.0,2382.0,0.0,0.0,83.0,0.0,824.0,717.0,4991.0,268.0,3694.0
301.0,0.0,2175.0,0.0,0.0,84.0,0.0,824.0,775.0,4990.0,269.0,3715.0
299.0,0.0,2070.0,0.0,0.0,82.0,0.0,790.0,632.0,4991.0,266.0,3713.0
296.0,0.0,2221.0,0.0,0.0,77.0,0.0,820.0,225.0,4989.0,264.0,3676.0
289.0,0.0,2258.0,0.0,0.0,46.0,0.0,853.0,40.0,4987.0,268.0,3274.0
291.0,0.0,2431.0,0.0,0.0,267.0,0.0,842.0,0.0,4985.0,270.0,2810.0
297.0,0.0,2794.0,0.0,0.0,856.0,0.0,824.0,0.0,4985.0,270.0,2344.0
295.0,0.0,2986.0,0.0,0.0,1120.0,0.0,822.0,0.0,4986.0,266.0,1528.0
294.0,0.0,2909.0,0.0,0.0,530.0,0.0,832.0,0.0,4985.0,274.0,1101.0
293.0,0.0,2146.0,0.0,0.0,48.0,0.0,787.0,0.0,4985.0,269.0,1283.0
288.0,0.0,2013.0,0.0,0.0,48.0,0.0,683.0,0.0,4983.0,267.0,1373.0
286.0,0.0,2159.0,0.0,0.0,58.0,0.0,717.0,0.0,4988.0,263.0,1626.0
286.0,0.0,2053.0,0.0,0.0,57.0,0.0,740.0,0.0,4989.0,263.0,1848.0
288.0,0.0,1949.0,0.0,0.0,57.0,0.0,773.0,0.0,4987.0,261.0,2411.0
288.0,0.0,1815.0,0.0,0.0,56.0,0.0,734.0,0.0,4989.0,265.0,2302.0
286.0,0.0,1801.0,0.0,0.0,56.0,0.0,741.0,0.0,5069.0,261.0,2022.0
287.0,0.0,1830.0,0.0,0.0,56.0,0.0,725.0,0.0,5129.0,262.0,1785.0
291.0,0.0,1957.0,0.0,0.0,56.0,0.0,730.0,0.0,5158.0,268.0,1491.0
289.0,0.0,2521.0,0.0,0.0,55.0,0.0,741.0,0.0,5165.0,264.0,1110.0
291.0,0.0,3476.0,0.0,0.0,271.0,0.0,826.0,0.0,5164.0,258.0,994.0
291.0,0.0,3995.0,0.0,0.0,420.0,0.0,856.0,5.0,5166.0,265.0,1022.0
289.0,0.0,3964.0,1.0,0.0,334.0,0.0,833.0,176.0,5173.0,260.0,1099.0
281.0,0.0,3922.0,4.0,0.0,50.0,0.0,839.0,532.0,5186.0,251.0,1081.0
271.0,0.0,4026.0,0.0,0.0,50.0,0.0,833.0,925.0,5208.0,249.0,847.0
265.0,0.0,4089.0,0.0,0.0,60.0,0.0,840.0,1211.0,5233.0,251.0,669.0
267.0,0.0,3915.0,0.0,0.0,59.0,0.0,852.0,1327.0,5253.0,247.0,592.0
270.0,0.0,3639.0,0.0,0.0,58.0,0.0,811.0,1074.0,5253.0,258.0,544.0
271.0,0.0,3934.0,0.0,0.0,56.0,0.0,808.0,568.0,5258.0,261.0,490.0
269.0,0.0,3994.0,0.0,0.0,34.0,0.0,843.0,166.0,5280.0,259.0,482.0
277.0,0.0,4108.0,0.0,0.0,580.0,0.0,858.0,2.0,5284.0,261.0,558.0
278.0,0.0,4037.0,0.0,0.0,511.0,0.0,808.0,0.0,5316.0,261.0,711.0
279.0,0.0,3940.0,0.0,0.0,97.0,0.0,723.0,0.0,5342.0,259.0,854.0
280.0,0.0,3382.0,0.0,0.0,97.0,0.0,703.0,0.0,5380.0,264.0,915.0
279.0,0.0,2577.0,0.0,0.0,97.0,0.0,691.0,0.0,5391.0,264.0,1124.0
280.0,0.0,2180.0,0.0,0.0,96.0,0.0,690.0,0.0,5383.0,264.0,1273.0
284.0,0.0,1859.0,0.0,0.0,97.0,0.0,745.0,0.0,5368.0,266.0,1799.0
256.0,0.0,1383.0,0.0,0.0,97.0,0.0,671.0,0.0,5360.0,263.0,2076.0
261.0,0.0,1420.0,0.0,0.0,97.0,0.0,679.0,0.0,5371.0,261.0,2022.0
280.0,0.0,1363.0,0.0,0.0,97.0,0.0,670.0,0.0,5376.0,262.0,2498.0
283.0,0.0,1363.0,0.0,0.0,96.0,0.0,665.0,0.0,5371.0,267.0,2339.0
285.0,0.0,1369.0,0.0,0.0,95.0,0.0,694.0,0.0,5371.0,270.0,2239.0
283.0,0.0,1356.0,0.0,0.0,95.0,0.0,700.0,0.0,5384.0,272.0,2225.0
284.0,0.0,1379.0,0.0,0.0,96.0,0.0,708.0,0.0,5372.0,273.0,1951.0
284.0,0.0,1516.0,0.0,0.0,109.0,0.0,749.0,0.0,5368.0,268.0,1361.0
284.0,0.0,1563.0,0.0,0.0,157.0,0.0,819.0,10.0,5381.0,265.0,835.0
283.0,0.0,1568.0,0.0,0.0,77.0,0.0,813.0,185.0,5372.0,267.0,584.0
286.0,0.0,1681.0,0.0,0.0,30.0,0.0,774.0,393.0,5379.0,266.0,405.0
285.0,0.0,1726.0,0.0,0.0,192.0,0.0,840.0,481.0,5360.0,265.0,263.0
287.0,0.0,1494.0,0.0,0.0,395.0,0.0,868.0,533.0,5357.0,267.0,212.0
286.0,0.0,1419.0,0.0,0.0,334.0,0.0,856.0,477.0,5357.0,271.0,115.0
288.0,0.0,1424.0,0.0,0.0,256.0,0.0,840.0,366.0,5351.0,270.0,34.0
286.0,0.0,1460.0,0.0,0.0,118.0,0.0,850.0,191.0,5342.0,270.0,26.0
284.0,0.0,1403.0,0.0,0.0,344.0,0.0,857.0,40.0,5366.0,268.0,30.0
286.0,0.0,1558.0,0.0,0.0,226.0,0.0,855.0,1.0,5380.0,270.0,91.0
287.0,0.0,1880.0,0.0,0.0,434.0,0.0,827.0,0.0,5390.0,269.0,195.0
