MTU,Area,Biomass  - Actual Aggregated [MW],Fossil Brown coal/Lignite  - Actual Aggregated [MW],Fossil Coal-derived gas  - Actual Aggregated [MW],Fossil Gas  - Actual Aggregated [MW],Fossil Hard coal  - Actual Aggregated [MW],Fossil Oil  - Actual Aggregated [MW],Fossil Oil shale  - Actual Aggregated [MW],Fossil Peat  - Actual Aggregated [MW],Geothermal  - Actual Aggregated [MW],Hydro Pumped Storage  - Actual Aggregated [MW],Hydro Pumped Storage  - Actual Consumption [MW],Hydro Run-of-river and poundage  - Actual Aggregated [MW],Hydro Water Reservoir  - Actual Aggregated [MW],Marine  - Actual Aggregated [MW],Nuclear  - Actual Aggregated [MW],Other  - Actual Aggregated [MW],Other renewable  - Actual Aggregated [MW],Solar  - Actual Aggregated [MW],Waste  - Actual Aggregated [MW],Wind Offshore  - Actual Aggregated [MW],Wind Onshore  - Actual Aggregated [MW]
2021-06-25 01:00:00,,140.0,,,0.0,0.0,0.0,,,0.0,308.0,0.0,4449.5,613.0,,,22.0,0.0,0.0,100.0,,2080.0
2021-06-25 02:00:00,,140.0,,,0.0,0.0,0.0,,,0.0,153.0,0.0,4479.5,611.5,,,22.0,0.0,0.0,100.0,,1745.0
2021-06-25 03:00:00,,140.0,,,0.0,0.0,0.0,,,0.0,35.75,0.0,4544.5,683.75,,,22.0,0.0,0.0,100.0,,1350.0
2021-06-25 04:00:00,,140.0,,,0.0,0.0,0.0,,,0.0,156.75,0.0,4504.25,709.25,,,22.0,0.0,0.0,100.0,,1367.0
2021-06-25 05:00:00,,140.0,,,106.0,0.0,0.0,,,0.0,183.25,0.0,4485.0,686.75,,,22.0,0.0,15.0,100.0,,1375.0
2021-06-25 06:00:00,,140.0,,,240.25,0.0,0.0,,,0.0,547.5,0.0,4509.75,878.0,,,22.0,0.0,34.0,100.0,,1267.0
2021-06-25 07:00:00,,140.0,,,238.75,0.0,0.0,,,0.0,1156.5,0.0,4543.0,1232.0,,,22.0,0.0,83.0,100.0,,1339.0
2021-06-25 08:00:00,,140.0,,,241.0,0.0,0.0,,,0.0,1070.75,0.0,4599.0,1138.25,,,22.0,0.0,164.0,100.0,,1475.0
2021-06-25 09:00:00,,140.0,,,242.5,0.0,0.0,,,0.0,1281.25,0.0,4633.75,1077.5,,,22.0,0.0,253.0,100.0,,1507.0
2021-06-25 10:00:00,,140.0,,,250.0,0.0,0.0,,,0.0,521.0,0.0,4758.5,932.75,,,22.0,0.0,327.0,100.0,,1610.0
2021-06-25 11:00:00,,140.0,,,255.0,0.0,0.0,,,0.0,381.25,0.0,4826.25,709.0,,,22.0,0.0,380.0,100.0,,1405.0
2021-06-25 12:00:00,,140.0,,,42.25,0.0,0.0,,,0.0,477.75,0.0,4832.25,757.75,,,22.0,0.0,398.0,100.0,,1168.0
2021-06-25 13:00:00,,140.0,,,0.0,0.0,0.0,,,0.0,594.25,0.0,4751.5,913.75,,,22.0,0.0,402.0,100.0,,933.0
2021-06-25 14:00:00,,140.0,,,0.0,0.0,0.0,,,0.0,566.75,0.0,4758.5,759.5,,,22.0,0.0,382.0,100.0,,740.0
2021-06-25 15:00:00,,140.0,,,0.0,0.0,0.0,,,0.0,516.5,0.0,4798.5,720.75,,,22.0,0.0,318.0,100.0,,619.0
2021-06-25 16:00:00,,140.0,,,116.0,0.0,0.0,,,0.0,505.25,0.0,4733.0,724.5,,,22.0,0.0,241.0,100.0,,586.0
2021-06-25 17:00:00,,144.0,,,283.75,0.0,0.0,,,0.0,1154.0,0.0,4531.0,1044.25,,,22.0,0.0,167.0,100.0,,614.0
2021-06-25 18:00:00,,144.0,,,410.25,0.0,0.0,,,0.0,1290.5,0.0,4517.75,1194.75,,,22.0,0.0,101.0,100.0,,712.0
2021-06-25 19:00:00,,144.0,,,410.0,0.0,0.0,,,0.0,1379.75,0.0,4495.75,1318.75,,,22.0,0.0,51.0,100.0,,469.0
2021-06-25 20:00:00,,144.0,,,406.5,0.0,0.0,,,0.0,1600.75,0.0,4451.75,1347.75,,,22.0,0.0,22.0,100.0,,540.0
2021-06-25 21:00:00,,144.0,,,405.75,0.0,0.0,,,0.0,1535.0,0.0,4418.0,1168.5,,,22.0,0.0,0.0,100.0,,732.0
2021-06-25 22:00:00,,144.0,,,251.25,0.0,0.0,,,0.0,1415.25,0.0,4428.75,1027.75,,,22.0,0.0,0.0,100.0,,983.0
2021-06-25 23:00:00,,144.0,,,40.0,0.0,0.0,,,0.0,762.5,0.0,4496.75,1016.0,,,22.0,0.0,0.0,100.0,,1016.0
2021-06-26 00:00:00,,152.0,,,0.0,0.0,0.0,,,0.0,430.25,0.0,4531.0,849.75,,,22.0,0.0,0.0,100.0,,817.0
2021-06-26 01:00:00,,152.0,,,0.0,0.0,0.0,,,0.0,428.25,0.0,4587.75,806.5,,,22.0,0.0,0.0,100.0,,736.0
2021-06-26 02:00:00,,152.0,,,0.0,0.0,0.0,,,0.0,440.75,0.0,4583.5,724.0,,,22.0,0.0,0.0,100.0,,767.0
2021-06-26 03:00:00,,152.0,,,0.0,0.0,0.0,,,0.0,402.25,0.0,4581.75,633.5,,,22.0,0.0,0.0,100.0,,921.0
2021-06-26 04:00:00,,152.0,,,0.0,0.0,0.0,,,0.0,401.25,0.0,4567.5,618.0,,,22.0,0.0,0.0,100.0,,923.0
2021-06-26 05:00:00,,152.0,,,0.0,0.0,0.0,,,0.0,362.5,0.0,4531.5,617.75,,,22.0,0.0,15.0,100.0,,830.0
2021-06-26 06:00:00,,152.0,,,0.0,0.0,0.0,,,0.0,358.25,0.0,4601.75,671.0,,,22.0,0.0,36.0,100.0,,763.0
2021-06-26 07:00:00,,152.0,,,0.0,0.0,0.0,,,0.0,467.25,0.0,4628.25,697.0,,,22.0,0.0,96.0,100.0,,564.0
2021-06-26 08:00:00,,152.0,,,0.0,0.0,0.0,,,0.0,450.25,0.0,4660.25,734.0,,,22.0,0.0,198.0,100.0,,466.0
2021-06-26 09:00:00,,154.0,,,16.75,0.0,0.0,,,0.0,522.75,0.0,4686.5,693.25,,,22.0,0.0,308.0,100.0,,504.0
2021-06-26 10:00:00,,156.0,,,156.5,0.0,0.0,,,0.0,226.25,0.0,4701.5,595.75,,,22.0,0.0,400.0,100.0,,503.0
2021-06-26 11:00:00,,156.0,,,138.25,0.0,0.0,,,0.0,0.0,150.0,4733.75,578.75,,,22.0,0.0,458.0,100.0,,388.0
2021-06-26 12:00:00,,156.0,,,137.75,0.0,0.0,,,0.0,3.5,70.0,4715.25,636.75,,,22.0,0.0,484.0,100.0,,297.0
2021-06-26 13:00:00,,156.0,,,137.0,0.0,0.0,,,0.0,0.0,206.25,4680.25,552.25,,,22.0,0.0,489.0,100.0,,221.0
2021-06-26 14:00:00,,155.0,,,137.5,0.0,0.0,,,0.0,0.0,1261.25,4686.0,567.75,,,22.0,0.0,475.0,100.0,,207.0
2021-06-26 15:00:00,,156.0,,,136.25,0.0,0.0,,,0.0,0.0,1177.0,4650.5,542.5,,,22.0,0.0,431.0,100.0,,232.0
2021-06-26 16:00:00,,156.0,,,144.75,0.0,0.0,,,0.0,0.0,903.0,4514.75,568.5,,,22.0,0.0,361.0,100.0,,466.0
2021-06-26 17:00:00,,156.0,,,59.75,0.0,0.0,,,0.0,241.0,0.0,4475.0,602.5,,,22.0,0.0,263.0,100.0,,442.0
2021-06-26 18:00:00,,155.0,,,0.0,0.0,0.0,,,0.0,436.75,0.0,4502.5,658.25,,,22.0,0.0,152.0,100.0,,514.0
2021-06-26 19:00:00,,156.0,,,0.0,0.0,0.0,,,0.0,607.25,0.0,4422.75,899.0,,,22.0,0.0,68.0,100.0,,356.0
2021-06-26 20:00:00,,156.0,,,0.0,0.0,0.0,,,0.0,1056.75,0.0,4363.25,1042.0,,,22.0,0.0,24.0,100.0,,212.0
2021-06-26 21:00:00,,156.0,,,0.0,0.0,0.0,,,0.0,1235.5,0.0,4320.5,957.0,,,22.0,0.0,0.0,100.0,,221.0
2021-06-26 22:00:00,,156.0,,,0.0,0.0,0.0,,,0.0,1080.5,0.0,4330.25,907.25,,,22.0,0.0,0.0,100.0,,160.0
2021-06-26 23:00:00,,156.0,,,0.0,0.0,0.0,,,0.0,698.5,0.0,4364.75,891.0,,,22.0,0.0,0.0,100.0,,198.0
2021-06-27 00:00:00,,144.0,,,0.0,0.0,0.0,,,0.0,522.0,0.0,4315.25,704.0,,,22.0,0.0,0.0,100.0,,242.0
2021-06-27 01:00:00,,141.0,,,0.0,0.0,0.0,,,0.0,393.5,0.0,4304.25,639.75,,,22.0,0.0,0.0,100.0,,212.0
2021-06-27 02:00:00,,140.0,,,0.0,0.0,0.0,,,0.0,0.0,471.5,4376.0,545.25,,,22.0,0.0,0.0,100.0,,148.0
2021-06-27 03:00:00,,140.0,,,0.0,0.0,0.0,,,0.0,0.0,1062.25,4433.75,559.75,,,22.0,0.0,0.0,100.0,,150.0
2021-06-27 04:00:00,,140.0,,,0.0,0.0,0.0,,,0.0,0.0,1168.75,4424.75,569.5,,,22.0,0.0,0.0,100.0,,159.0
2021-06-27 05:00:00,,140.0,,,0.0,0.0,0.0,,,0.0,0.0,1118.0,4378.75,525.25,,,22.0,0.0,15.0,100.0,,164.0
2021-06-27 06:00:00,,140.0,,,0.0,0.0,0.0,,,0.0,0.0,940.25,4373.75,589.75,,,22.0,0.0,37.0,100.0,,105.0
2021-06-27 07:00:00,,140.0,,,0.0,0.0,0.0,,,0.0,0.0,919.75,4412.5,594.75,,,22.0,0.0,108.0,100.0,,58.0
2021-06-27 08:00:00,,140.0,,,0.0,0.0,0.0,,,0.0,0.0,1264.25,4517.0,449.0,,,22.0,0.0,219.0,100.0,,22.0
2021-06-27 09:00:00,,140.0,,,16.0,0.0,0.0,,,0.0,0.0,1493.5,4606.75,442.75,,,22.0,0.0,339.0,100.0,,32.0
2021-06-27 10:00:00,,140.0,,,173.75,0.0,0.0,,,0.0,0.0,1572.5,4617.5,442.25,,,22.0,0.0,433.0,100.0,,46.0
2021-06-27 11:00:00,,140.0,,,143.0,0.0,0.0,,,0.0,0.0,1368.0,4601.5,567.75,,,22.0,0.0,480.0,100.0,,47.0
2021-06-27 12:00:00,,140.0,,,178.5,0.0,0.0,,,0.0,0.0,1278.25,4534.75,533.25,,,22.0,0.0,500.0,100.0,,18.0
2021-06-27 13:00:00,,140.0,,,410.25,0.0,0.0,,,0.0,0.0,1250.0,4436.0,482.25,,,22.0,0.0,500.0,100.0,,8.0
2021-06-27 14:00:00,,140.0,,,408.0,0.0,0.0,,,0.0,0.0,1241.0,4375.75,467.25,,,22.0,0.0,476.0,100.0,,8.0
2021-06-27 15:00:00,,140.0,,,172.0,0.0,0.0,,,0.0,0.0,1307.25,4355.25,486.5,,,22.0,0.0,432.0,100.0,,11.0
2021-06-27 16:00:00,,140.0,,,152.25,0.0,0.0,,,0.0,0.0,1174.25,4265.25,577.0,,,22.0,0.0,367.0,100.0,,6.0
2021-06-27 17:00:00,,140.0,,,41.5,0.0,0.0,,,0.0,0.0,539.0,4224.75,759.25,,,22.0,0.0,281.0,100.0,,26.0
2021-06-27 18:00:00,,140.0,,,0.0,0.0,0.0,,,0.0,649.25,0.0,4154.5,784.0,,,22.0,0.0,171.0,100.0,,29.0
2021-06-27 19:00:00,,140.0,,,0.0,0.0,0.0,,,0.0,763.75,0.0,4099.75,921.5,,,22.0,0.0,78.0,100.0,,66.0
2021-06-27 20:00:00,,140.0,,,0.0,0.0,0.0,,,0.0,1264.5,0.0,4072.5,935.25,,,22.0,0.0,26.0,100.0,,48.0
2021-06-27 21:00:00,,140.0,,,0.0,0.0,0.0,,,0.0,1589.5,0.0,4065.0,912.75,,,22.0,0.0,0.0,100.0,,78.0
2021-06-27 22:00:00,,140.0,,,0.0,0.0,0.0,,,0.0,1384.25,0.0,4057.25,972.5,,,22.0,0.0,0.0,100.0,,121.0
2021-06-27 23:00:00,,140.0,,,0.0,0.0,0.0,,,0.0,903.25,0.0,4038.0,886.0,,,22.0,0.0,0.0,100.0,,149.0
2021-06-28 00:00:00,,143.0,,,0.0,0.0,0.0,,,0.0,361.25,0.0,4018.5,751.0,,,22.0,0.0,0.0,100.0,,210.0
2021-06-28 01:00:00,,144.0,,,0.0,0.0,0.0,,,0.0,249.75,0.0,4054.0,598.75,,,22.0,0.0,0.0,100.0,,199.0
2021-06-28 02:00:00,,141.0,,,0.0,0.0,0.0,,,0.0,191.0,0.0,4066.5,566.75,,,22.0,0.0,0.0,100.0,,191.0
2021-06-28 03:00:00,,140.0,,,0.0,0.0,0.0,,,0.0,0.0,135.5,4074.0,549.75,,,22.0,0.0,0.0,100.0,,274.0
2021-06-28 04:00:00,,140.0,,,9.25,0.0,0.0,,,0.0,0.0,68.25,4040.5,540.5,,,22.0,0.0,0.0,100.0,,268.0
2021-06-28 05:00:00,,140.0,,,46.75,0.0,0.0,,,0.0,405.75,0.0,3977.0,569.5,,,22.0,0.0,16.0,100.0,,258.0
2021-06-28 06:00:00,,140.0,,,233.25,0.0,0.0,,,0.0,889.5,0.0,4015.75,917.5,,,22.0,0.0,39.0,100.0,,174.0
2021-06-28 07:00:00,,140.0,,,563.0,0.0,0.0,,,0.0,1624.25,0.0,3975.25,1166.0,,,22.0,0.0,102.0,100.0,,56.0
2021-06-28 08:00:00,,140.0,,,804.0,0.0,0.0,,,0.0,1713.75,0.0,4024.75,1045.25,,,22.0,0.0,201.0,100.0,,26.0
2021-06-28 09:00:00,,140.0,,,1071.75,0.0,0.0,,,0.0,1020.25,0.0,4135.5,914.5,,,22.0,0.0,303.0,100.0,,8.0
2021-06-28 10:00:00,,140.0,,,1280.0,0.0,0.0,,,0.0,535.5,0.0,4176.0,897.0,,,22.0,0.0,386.0,100.0,,26.0
2021-06-28 11:00:00,,140.0,,,1489.5,0.0,0.0,,,0.0,582.75,0.0,4034.5,941.25,,,22.0,0.0,438.0,100.0,,37.0
2021-06-28 12:00:00,,140.0,,,1495.25,0.0,0.0,,,0.0,641.0,0.0,4008.5,925.25,,,22.0,0.0,464.0,100.0,,46.0
2021-06-28 13:00:00,,140.0,,,1516.5,0.0,0.0,,,0.0,568.25,0.0,3979.25,797.75,,,22.0,0.0,465.0,100.0,,58.0
2021-06-28 14:00:00,,140.0,,,1719.5,0.0,0.0,,,0.0,531.5,0.0,3908.5,796.0,,,22.0,0.0,444.0,100.0,,64.0
2021-06-28 15:00:00,,140.0,,,1976.75,0.0,0.0,,,0.0,728.75,0.0,3862.5,773.75,,,22.0,0.0,395.0,100.0,,71.0
2021-06-28 16:00:00,,144.0,,,1739.0,0.0,0.0,,,0.0,1413.75,0.0,3781.25,995.0,,,22.0,0.0,327.0,100.0,,61.0
2021-06-28 17:00:00,,144.0,,,1393.5,0.0,0.0,,,0.0,1469.75,0.0,3857.75,1101.5,,,22.0,0.0,244.0,100.0,,45.0
2021-06-28 18:00:00,,144.0,,,1323.5,0.0,0.0,,,0.0,2272.0,0.0,3832.5,1154.75,,,22.0,0.0,145.0,100.0,,69.0
2021-06-28 19:00:00,,147.0,,,1159.0,0.0,0.0,,,0.0,2364.25,0.0,3806.5,1285.5,,,22.0,0.0,67.0,100.0,,156.0
2021-06-28 20:00:00,,148.0,,,1071.0,0.0,0.0,,,0.0,2338.5,0.0,3826.25,1204.5,,,22.0,0.0,24.0,100.0,,321.0
2021-06-28 21:00:00,,148.0,,,1054.0,0.0,0.0,,,0.0,2234.0,0.0,3852.25,1044.25,,,22.0,0.0,0.0,100.0,,690.0
2021-06-28 22:00:00,,148.0,,,776.0,0.0,0.0,,,0.0,1581.75,0.0,3853.0,864.0,,,22.0,0.0,0.0,100.0,,897.0
2021-06-28 23:00:00,,148.0,,,185.0,0.0,0.0,,,0.0,653.5,0.0,3941.5,838.0,,,22.0,0.0,0.0,100.0,,777.0
2021-06-29 00:00:00,,148.0,,,31.25,0.0,0.0,,,0.0,230.5,0.0,3962.5,615.75,,,22.0,0.0,0.0,100.0,,474.0
2021-06-29 01:00:00,,148.0,,,0.0,0.0,0.0,,,0.0,212.0,0.0,3940.25,645.75,,,22.0,0.0,0.0,100.0,,320.0
2021-06-29 02:00:00,,148.0,,,0.0,0.0,0.0,,,0.0,5.75,16.75,4011.0,569.5,,,22.0,0.0,0.0,100.0,,336.0
2021-06-29 03:00:00,,148.0,,,0.0,0.0,0.0,,,0.0,0.0,142.75,4059.75,530.5,,,22.0,0.0,0.0,100.0,,366.0
2021-06-29 04:00:00,,148.0,,,0.0,0.0,0.0,,,0.0,0.0,95.25,4062.0,512.0,,,22.0,0.0,0.0,100.0,,457.0
2021-06-29 05:00:00,,148.0,,,0.0,0.0,0.0,,,0.0,92.25,0.0,3981.5,619.75,,,22.0,0.0,15.0,100.0,,578.0
2021-06-29 06:00:00,,148.0,,,0.0,0.0,0.0,,,0.0,652.75,0.0,3964.25,832.0,,,22.0,0.0,36.0,100.0,,494.0
2021-06-29 07:00:00,,148.0,,,8.75,0.0,0.0,,,0.0,2053.0,0.0,3917.0,981.75,,,22.0,0.0,98.0,100.0,,207.0
2021-06-29 08:00:00,,148.0,,,44.5,0.0,0.0,,,0.0,2371.75,0.0,3957.5,1078.25,,,22.0,0.0,194.0,100.0,,159.0
2021-06-29 09:00:00,,148.0,,,182.0,0.0,0.0,,,0.0,1963.25,0.0,3975.5,980.5,,,22.0,0.0,292.0,100.0,,314.0
2021-06-29 10:00:00,,148.0,,,586.5,0.0,0.0,,,0.0,1621.25,0.0,3902.25,935.25,,,22.0,0.0,377.0,100.0,,349.0
2021-06-29 11:00:00,,148.0,,,785.0,0.0,0.0,,,0.0,1319.25,0.0,3896.25,975.5,,,22.0,0.0,434.0,100.0,,271.0
2021-06-29 12:00:00,,148.0,,,932.0,0.0,0.0,,,0.0,1207.75,0.0,3915.25,985.75,,,22.0,0.0,463.0,100.0,,250.0
2021-06-29 13:00:00,,148.0,,,1258.0,0.0,0.0,,,0.0,864.0,0.0,3873.5,978.5,,,22.0,0.0,465.0,100.0,,203.0
2021-06-29 14:00:00,,148.0,,,1246.0,0.0,0.0,,,0.0,889.0,0.0,3832.75,1086.5,,,22.0,0.0,432.0,100.0,,57.0
2021-06-29 15:00:00,,148.0,,,1222.75,0.0,0.0,,,0.0,1213.75,0.0,3799.5,1007.0,,,22.0,0.0,370.0,100.0,,5.0
2021-06-29 16:00:00,,148.0,,,894.5,0.0,0.0,,,0.0,1134.5,0.0,3884.75,947.0,,,22.0,0.0,299.0,100.0,,7.0
2021-06-29 17:00:00,,148.0,,,685.5,0.0,0.0,,,0.0,957.75,0.0,3870.75,1015.0,,,22.0,0.0,227.0,100.0,,49.0
2021-06-29 18:00:00,,148.0,,,856.25,0.0,0.0,,,0.0,2044.25,0.0,3749.25,1121.25,,,22.0,0.0,140.0,100.0,,115.0
2021-06-29 19:00:00,,148.0,,,1046.75,0.0,0.0,,,0.0,2226.75,0.0,3717.75,988.5,,,22.0,0.0,64.0,100.0,,243.0
2021-06-29 20:00:00,,148.0,,,883.25,0.0,0.0,,,0.0,1411.5,0.0,3829.75,805.0,,,22.0,0.0,24.0,100.0,,632.0
2021-06-29 21:00:00,,148.0,,,601.25,0.0,0.0,,,0.0,516.75,0.0,4045.0,698.0,,,22.0,0.0,0.0,100.0,,953.0
2021-06-29 22:00:00,,148.0,,,150.0,0.0,0.0,,,0.0,86.25,26.5,4245.75,576.0,,,22.0,0.0,0.0,100.0,,1316.0
2021-06-29 23:00:00,,148.0,,,0.0,0.0,0.0,,,0.0,0.0,512.0,4044.5,432.75,,,22.0,0.0,0.0,100.0,,2298.0
2021-06-30 00:00:00,,156.0,,,0.0,0.0,0.0,,,0.0,0.0,287.75,4004.25,599.5,,,22.0,0.0,0.0,100.0,,2147.0
2021-06-30 01:00:00,,156.0,,,0.0,0.0,0.0,,,0.0,111.5,0.0,4024.5,792.25,,,22.0,0.0,0.0,100.0,,1500.0
2021-06-30 02:00:00,,155.0,,,0.0,0.0,0.0,,,0.0,0.0,161.5,4016.0,743.25,,,22.0,0.0,0.0,100.0,,1651.0
2021-06-30 03:00:00,,152.0,,,0.0,0.0,0.0,,,0.0,0.0,325.25,4070.5,567.25,,,22.0,0.0,0.0,100.0,,1380.0
2021-06-30 04:00:00,,152.0,,,0.0,0.0,0.0,,,0.0,0.0,103.0,4055.0,728.5,,,22.0,0.0,0.0,100.0,,1145.0
2021-06-30 05:00:00,,153.0,,,15.0,0.0,0.0,,,0.0,125.5,0.0,4077.0,625.75,,,22.0,0.0,15.0,100.0,,1047.0
2021-06-30 06:00:00,,156.0,,,264.75,0.0,0.0,,,0.0,649.75,0.0,3991.25,894.75,,,22.0,0.0,35.0,100.0,,762.0
2021-06-30 07:00:00,,156.0,,,352.75,0.0,0.0,,,0.0,2445.75,0.0,3845.0,1114.5,,,22.0,0.0,84.0,100.0,,841.0
2021-06-30 08:00:00,,156.0,,,355.0,0.0,0.0,,,0.0,2277.5,0.0,3939.5,1107.5,,,22.0,0.0,149.0,100.0,,1262.0
2021-06-30 09:00:00,,156.0,,,360.5,0.0,0.0,,,0.0,2003.75,0.0,3957.0,1036.0,,,22.0,0.0,206.0,100.0,,1618.0
2021-06-30 10:00:00,,156.0,,,463.0,0.0,0.0,,,0.0,1386.75,0.0,3972.5,937.0,,,22.0,0.0,255.0,100.0,,1569.0
2021-06-30 11:00:00,,156.0,,,735.5,0.0,0.0,,,0.0,1804.75,0.0,3957.0,1056.0,,,22.0,0.0,291.0,100.0,,1314.0
2021-06-30 12:00:00,,152.0,,,976.25,0.0,0.0,,,0.0,1159.5,0.0,3878.75,676.25,,,22.0,0.0,315.0,100.0,,1195.0
2021-06-30 13:00:00,,152.0,,,748.5,0.0,0.0,,,0.0,510.25,0.0,3998.75,620.5,,,22.0,0.0,331.0,100.0,,1018.0
2021-06-30 14:00:00,,152.0,,,617.5,0.0,0.0,,,0.0,1152.25,0.0,3904.25,678.0,,,22.0,0.0,315.0,100.0,,709.0
2021-06-30 15:00:00,,152.0,,,605.25,0.0,0.0,,,0.0,1696.25,0.0,3858.5,756.5,,,22.0,0.0,268.0,100.0,,481.0
2021-06-30 16:00:00,,152.0,,,610.0,0.0,0.0,,,0.0,1071.5,0.0,3963.75,964.25,,,22.0,0.0,209.0,100.0,,455.0
2021-06-30 17:00:00,,152.0,,,624.0,0.0,0.0,,,0.0,824.0,0.0,4120.0,972.0,,,22.0,0.0,147.0,100.0,,805.0
2021-06-30 18:00:00,,152.0,,,134.25,0.0,0.0,,,0.0,1343.5,0.0,4101.5,737.75,,,22.0,0.0,92.0,100.0,,1932.0
2021-06-30 19:00:00,,152.0,,,0.0,0.0,0.0,,,0.0,1538.5,0.0,4088.25,695.25,,,22.0,0.0,45.0,100.0,,2366.0
2021-06-30 20:00:00,,152.0,,,0.0,0.0,0.0,,,0.0,1086.25,0.0,4123.25,555.75,,,22.0,0.0,21.0,100.0,,2294.0
2021-06-30 21:00:00,,152.0,,,0.0,0.0,0.0,,,0.0,825.5,0.0,4182.0,730.25,,,22.0,0.0,0.0,100.0,,2180.0
2021-06-30 22:00:00,,152.0,,,0.0,0.0,0.0,,,0.0,1174.5,0.0,4137.5,957.25,,,22.0,0.0,0.0,100.0,,1569.0
2021-06-30 23:00:00,,152.0,,,0.0,0.0,0.0,,,0.0,484.5,0.0,4122.5,819.75,,,22.0,0.0,0.0,100.0,,1696.0
2021-07-01 00:00:00,,148.0,,,0.0,0.0,0.0,,,0.0,214.0,0.0,4137.25,556.5,,,22.0,0.0,0.0,100.0,,1566.0
2021-07-01 01:00:00,,148.0,,,0.0,0.0,0.0,,,0.0,154.25,0.0,4105.25,599.0,,,22.0,0.0,0.0,100.0,,1303.0
2021-07-01 02:00:00,,148.0,,,0.0,0.0,0.0,,,0.0,0.0,130.5,4175.5,599.5,,,22.0,0.0,0.0,100.0,,1161.0
2021-07-01 03:00:00,,148.0,,,0.0,0.0,0.0,,,0.0,0.0,236.0,4227.0,496.5,,,22.0,0.0,0.0,100.0,,1168.0
2021-07-01 04:00:00,,148.0,,,0.0,0.0,0.0,,,0.0,0.0,286.0,4262.25,445.5,,,22.0,0.0,0.0,100.0,,1091.0
2021-07-01 05:00:00,,148.0,,,0.0,0.0,0.0,,,0.0,67.25,21.75,4263.5,452.5,,,22.0,0.0,14.0,100.0,,871.0
2021-07-01 06:00:00,,148.0,,,0.0,0.0,0.0,,,0.0,365.25,0.0,4271.25,687.25,,,22.0,0.0,30.0,100.0,,1026.0
2021-07-01 07:00:00,,148.0,,,0.0,0.0,0.0,,,0.0,831.5,0.0,4324.0,881.5,,,22.0,0.0,73.0,100.0,,1074.0
2021-07-01 08:00:00,,148.0,,,0.0,0.0,0.0,,,0.0,983.5,0.0,4325.75,900.5,,,22.0,0.0,145.0,100.0,,1692.0
2021-07-01 09:00:00,,148.0,,,0.0,0.0,0.0,,,0.0,832.75,0.0,4374.25,794.0,,,22.0,0.0,218.0,100.0,,2081.0
2021-07-01 10:00:00,,148.0,,,2.25,0.0,0.0,,,0.0,1320.25,0.0,4286.0,991.0,,,22.0,0.0,279.0,100.0,,2184.0
2021-07-01 11:00:00,,148.0,,,15.5,0.0,0.0,,,0.0,1554.25,0.0,4223.5,1008.5,,,22.0,0.0,322.0,100.0,,2131.0
2021-07-01 12:00:00,,148.0,,,15.75,0.0,0.0,,,0.0,1892.5,0.0,4152.5,1033.5,,,22.0,0.0,333.0,100.0,,2184.0
2021-07-01 13:00:00,,148.0,,,13.25,0.0,0.0,,,0.0,1951.0,0.0,4096.25,1086.25,,,22.0,0.0,339.0,100.0,,1950.0
2021-07-01 14:00:00,,148.0,,,0.5,0.0,0.0,,,0.0,1008.25,0.0,4219.25,990.75,,,22.0,0.0,332.0,100.0,,1688.0
2021-07-01 15:00:00,,148.0,,,0.0,0.0,0.0,,,0.0,773.25,0.0,4235.0,948.0,,,22.0,0.0,301.0,100.0,,1531.0
2021-07-01 16:00:00,,148.0,,,0.0,0.0,0.0,,,0.0,683.0,0.0,4242.5,930.5,,,22.0,0.0,253.0,100.0,,1476.0
2021-07-01 17:00:00,,148.0,,,0.0,0.0,0.0,,,0.0,1046.5,0.0,4184.5,1009.25,,,22.0,0.0,190.0,100.0,,1443.0
2021-07-01 18:00:00,,148.0,,,0.0,0.0,0.0,,,0.0,1512.25,0.0,4243.0,1037.0,,,22.0,0.0,121.0,100.0,,1314.0
2021-07-01 19:00:00,,148.0,,,0.0,0.0,0.0,,,0.0,2126.75,0.0,4122.5,1018.0,,,22.0,0.0,60.0,100.0,,1591.0
2021-07-01 20:00:00,,148.0,,,0.0,0.0,0.0,,,0.0,1745.0,0.0,4123.5,816.25,,,22.0,0.0,22.0,100.0,,1683.0
2021-07-01 21:00:00,,148.0,,,0.0,0.0,0.0,,,0.0,1566.0,0.0,4126.5,929.5,,,22.0,0.0,0.0,100.0,,1232.0
2021-07-01 22:00:00,,148.0,,,0.0,0.0,0.0,,,0.0,1138.75,0.0,4040.5,1113.75,,,22.0,0.0,0.0,100.0,,924.0
2021-07-01 23:00:00,,148.0,,,0.0,0.0,0.0,,,0.0,937.5,0.0,3959.75,1040.75,,,22.0,0.0,0.0,100.0,,869.0
2021-07-02 00:00:00,,152.0,,,0.0,0.0,0.0,,,0.0,564.75,0.0,3879.0,803.5,,,22.0,0.0,0.0,100.0,,1118.0
2021-07-02 01:00:00,,152.0,,,0.0,0.0,0.0,,,0.0,317.0,0.0,3896.5,457.25,,,22.0,0.0,0.0,100.0,,1118.0
2021-07-02 02:00:00,,152.0,,,0.0,0.0,0.0,,,0.0,140.0,0.0,3956.0,506.25,,,22.0,0.0,0.0,100.0,,1127.0
2021-07-02 03:00:00,,152.0,,,0.0,0.0,0.0,,,0.0,114.25,0.0,3969.75,490.0,,,22.0,0.0,0.0,100.0,,1007.0
